date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:41:16	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:16%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/Stubs.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexd240.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/Stubs.html)
03:41:16	4128/4128	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:16%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/TestDouble.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/TestDouble.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/TestDouble.html)
03:41:16	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:16%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/TestDouble.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index5d6f.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/TestDouble.html)
03:41:17	4117/4117	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:16%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/TestState.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/TestState.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/TestState.html)
03:41:17	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:17%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/TestState.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexb849.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/TestState.html)
03:41:17	4095/4095	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:17%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/UseCase.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/UseCase.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/UseCase.html)
03:41:17	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:17%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/UseCase.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexa5ab.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/UseCase.html)
03:41:18	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:17%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/package-tree.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index6980.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/package-tree.html)
03:41:18	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:17%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/package-use.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexa477.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/package-use.html)
03:41:18	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:17%20GMT	http://www.sureassert.com/docs/javadoc/index.html?deprecated-list.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index94a5.html	(from http://www.sureassert.com/docs/javadoc/deprecated-list.html)
03:41:18	4479/4479	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:18%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-2.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-2.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:18	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:18%20GMT	http://www.sureassert.com/docs/javadoc/index.html?index-filesindex-1.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexefe4.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:19	4578/4578	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:18%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-3.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-3.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:19	4488/4488	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:19%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-4.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-4.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:19	5335/5335	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:19%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-5.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-5.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:20	4289/4289	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:19%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-6.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-6.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:20	4888/4888	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:20%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-7.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-7.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:20	4498/4498	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:20%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-9.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-9.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
03:41:20	4920/4920	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:20%20GMT	http://www.sureassert.com/docs/javadoc/index-files/index-8.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index-files/index-8.html	(from http://www.sureassert.com/docs/javadoc/index-files/index-1.html)
